Business Unit,Division,Family,Product,Product Description,UoM,Orderable UoM,Barcode (GTIN)
Endovascular,Peripheral/Carotid,Herculink Elite,1011499-15,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.0 mm x 15 mm x 135 cm,EA,1,08717648078194
Endovascular,Peripheral/Carotid,Herculink Elite,1011499-18,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.0 mm x 18 mm x 135 cm,EA,1,08717648078200
Endovascular,Peripheral/Carotid,Herculink Elite,1011501-12,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 12 mm x 80 cm,EA,1,08717648078248
Endovascular,Peripheral/Carotid,Herculink Elite,1011501-15,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 15 mm x 80 cm,EA,1,08717648078255
Endovascular,Peripheral/Carotid,Herculink Elite,1011501-18,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 18 mm x 80 cm,EA,1,08717648078262
Endovascular,Peripheral/Carotid,Herculink Elite,1011502-12,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 12 mm x 135 cm,EA,1,08717648078279
Endovascular,Peripheral/Carotid,Herculink Elite,1011502-15,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 15 mm x 135 cm,EA,1,08717648078286
Endovascular,Peripheral/Carotid,Herculink Elite,1011502-18,RX Herculink Elite+AK4- Renal and Biliary Stent System 6.5 mm x 18 mm x 135 cm,EA,1,08717648078293
Endovascular,Peripheral/Carotid,Herculink Elite,1011504-15,RX Herculink Elite+AK4- Renal and Biliary Stent System 7.0 mm x 15 mm x 80 cm,EA,1,08717648078347
Endovascular,Peripheral/Carotid,Herculink Elite,1011504-18,RX Herculink Elite+AK4- Renal and Biliary Stent System 7.0 mm x 18 mm x 80 cm,EA,1,08717648078354
Endovascular,Peripheral/Carotid,Herculink Elite,1011505-15,RX Herculink Elite+AK4- Renal and Biliary Stent System 7.0 mm x 15 mm x 135 cm,EA,1,08717648078378
Endovascular,Peripheral/Carotid,Herculink Elite,1011505-18,RX Herculink Elite+AK4- Renal and Biliary Stent System 7.0 mm x 18 mm x 135 cm,EA,1,08717648078385
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-12,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 12 mm x 80 cm Over-The-Wire,EA,1,08717648179167
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-16,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 16 mm x 80 cm Over-The-Wire,EA,1,08717648179174
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-19,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 19 mm x 80 cm Over-The-Wire,EA,1,08717648179181
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-29,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 29 mm x 80 cm Over-The-Wire,EA,1,08717648179198
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-39,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 39 mm x 80 cm Over-The-Wire,EA,1,08717648179204
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012622-59,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 59 mm x 80 cm Over-The-Wire,EA,1,08717648179211
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-12,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 12 mm x 80 cm Over-The-Wire,EA,1,08717648179228
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-16,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 16 mm x 80 cm Over-The-Wire,EA,1,08717648179235
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-19,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 19 mm x 80 cm Over-The-Wire,EA,1,08717648179242
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-29,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 29 mm x 80 cm Over-The-Wire,EA,1,08717648179259
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-39,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 39 mm x 80 cm Over-The-Wire,EA,1,08717648179266
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012623-59,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 59 mm x 80cm Over-The-Wire,EA,1,08717648179273
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012624-19,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 19 mm x 80 cm Over-The-Wire,EA,1,08717648179280
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012624-29,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 29 mm x 80 cm Over-The-Wire,EA,1,08717648179297
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012624-39,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 39 mm x 80 cm Over-The-Wire,EA,1,08717648179303
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012624-59,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 59 mm x 80 cm Over-The-Wire,EA,1,08717648179310
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012625-19,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 19 mm x 80 cm Over-The-Wire,EA,1,08717648179327
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012625-29,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 29 mm x 80 cm Over-The-Wire,EA,1,08717648179334
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012625-39,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 39 mm x 80 cm Over-The-Wire,EA,1,08717648179341
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012625-59,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 59 mm x 80 cm Over-The-Wire,EA,1,08717648179358
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012626-19,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x19 mm x 80 cm Over-The-Wire,EA,1,08717648179365
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012626-29,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 29 mm x 80 cm Over-The-Wire,EA,1,08717648179372
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012626-39,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 39 mm x 80 cm Over-The-Wire,EA,1,08717648179389
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012626-59,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 59 mm x 80 cm Over-The-Wire,EA,1,08717648179396
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-12,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 12 mm x 135 cm Over-The-Wire,EA,1,08717648179495
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-16,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 16 mm x 135 cm Over-The-Wire,EA,1,08717648179501
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-19,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 19 mm x 135 cm Over-The-Wire,EA,1,08717648179518
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-29,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 29 mm x 135 cm Over-The-Wire,EA,1,08717648179525
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-39,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 39 mm x 135 cm Over-The-Wire,EA,1,08717648179532
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012629-59,Omnilink Elite Vascular Balloon-Expandable Stent System 6.0 mm x 59 mm x 135 cm Over-The-Wire,EA,1,08717648179549
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-12,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 12 mm x 135 cm Over-The-Wire,EA,1,08717648179556
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-16,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 16 mm x 135 cm Over-The-Wire,EA,1,08717648179563
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-19,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 19 mm x 135 cm Over-The-Wire,EA,1,08717648178450
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-29,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 29 mm x 135 cm Over-The-Wire,EA,1,08717648178467
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-39,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 39 mm x 135 cm Over-The-Wire,EA,1,08717648178474
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012630-59,Omnilink Elite Vascular Balloon-Expandable Stent System 7.0 mm x 59 mm x 135 cm Over-The-Wire,EA,1,08717648178481
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012631-19,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 19 mm x 135 cm Over-The-Wire,EA,1,08717648178498
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012631-29,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 29 mm x 135 cm Over-The-Wire,EA,1,08717648178504
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012631-39,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 39 mm x 135 cm Over-The-Wire,EA,1,08717648178511
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012631-59,Omnilink Elite Vascular Balloon-Expandable Stent System 8.0 mm x 59 mm x 135 cm Over-The-Wire,EA,1,08717648178528
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012632-19,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 19 mm x 135 cm Over-The-Wire,EA,1,08717648178535
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012632-29,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 29 mm x 135 cm Over-The-Wire,EA,1,08717648178542
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012632-39,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 39 mm x 135 cm Over-The-Wire,EA,1,08717648178559
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012632-59,Omnilink Elite Vascular Balloon-Expandable Stent System 9.0 mm x 59 mm x 135 cm Over-The-Wire,EA,1,08717648178566
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012633-19,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 19 mm x 135 cm Over-The-Wire,EA,1,08717648178573
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012633-29,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 29 mm x 135 cm Over-The-Wire,EA,1,08717648178580
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012633-39,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 39 mm x 135 cm Over-The-Wire,EA,1,08717648178597
Endovascular,Peripheral/Carotid,Omnilink Elite Vascular,1012633-59,Omnilink Elite Vascular Balloon-Expandable Stent System 10.0 mm x 59 mm x 135 cm Over-The-Wire,EA,1,08717648178603
Endovascular,Peripheral/Carotid,SpartaCore,1005201,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 130 cm+ACI-,PCK,Reference Only,28717648014011
Endovascular,Peripheral/Carotid,SpartaCore,1005201,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 130 cm+ACI-,EA,1,08717648014017
Endovascular,Peripheral/Carotid,SpartaCore,1005202,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 190 cm+ACI-,PCK,Reference Only,28717648014028
Endovascular,Peripheral/Carotid,SpartaCore,1005202,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 190 cm+ACI-,EA,1,08717648014024
Endovascular,Peripheral/Carotid,SpartaCore,1005203,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 300 cm+ACI-,EA,1,08717648014031
Endovascular,Peripheral/Carotid,SpartaCore,1005203,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 5.0 cm x 300 cm+ACI-,PCK,Reference Only,28717648014035
Endovascular,Peripheral/Carotid,SpartaCore,1005204,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 130 cm+ACI-,EA,1,08717648014048
Endovascular,Peripheral/Carotid,SpartaCore,1005204,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 130 cm+ACI-,PCK,Reference Only,28717648014042
Endovascular,Peripheral/Carotid,SpartaCore,1005205,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 190 cm+ACI-,EA,1,08717648014055
Endovascular,Peripheral/Carotid,SpartaCore,1005205,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 190 cm+ACI-,PCK,Reference Only,28717648014059
Endovascular,Peripheral/Carotid,SpartaCore,1005206,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 300 cm+ACI-,EA,1,08717648014062
Endovascular,Peripheral/Carotid,SpartaCore,1005206,+ACI-HI-TORQUE SPARTACORE+ISI- 14 Peripheral Guide Wire .014+ACIAIg- 10 cm x 300 cm+ACI-,PCK,Reference Only,28717648014066
Endovascular,Peripheral/Carotid,SteelCore,1003281,HI-TORQUE STEELCORE+ISI- 18 Peripheral GuideWire 190 cm,PCK,Reference Only,28717648013946
Endovascular,Peripheral/Carotid,SteelCore,1003281,HI-TORQUE STEELCORE+ISI- 18 Peripheral GuideWire 190 cm,EA,1,08717648013942
Endovascular,Peripheral/Carotid,SteelCore,1003282,HI-TORQUE STEELCORE+ISI- 18 Peripheral GuideWire 300 cm,PCK,Reference Only,28717648013953
Endovascular,Peripheral/Carotid,SteelCore,1003282,HI-TORQUE STEELCORE+ISI- 18 Peripheral GuideWire 300 cm,EA,1,08717648013959
Endovascular,Peripheral/Carotid,SteelCore,1007709,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire 190 cm,EA,1,08717648014116
Endovascular,Peripheral/Carotid,SteelCore,1007709,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire 190 cm,PCK,Reference Only,28717648014110
Endovascular,Peripheral/Carotid,SteelCore,1007710,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire 300 cm,EA,1,08717648014123
Endovascular,Peripheral/Carotid,SteelCore,1007710,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire 300 cm,PCK,Reference Only,28717648014127
Endovascular,Peripheral/Carotid,SteelCore,1007709-J,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire J Tip 190 cm,EA,1,08717648049330
Endovascular,Peripheral/Carotid,SteelCore,1007709-J,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire J Tip 190 cm,PCK,Reference Only,28717648049334
Endovascular,Peripheral/Carotid,SteelCore,1007710-J,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire J Tip 300 cm,EA,1,08717648049347
Endovascular,Peripheral/Carotid,SteelCore,1007710-J,HI-TORQUE STEELCORE+ISI- 18 LT Peripheral Guide Wire J Tip 300 cm,PCK,Reference Only,28717648049341
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-020-120-P6,Supera Peripheral Stent System 4.5 mm x 20 mm x 120 cm 6 F,EA,1,08975370026405
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-030-120-P6,Supera Peripheral Stent System 4.5 mm x 30 mm x 120 cm 6 F,EA,1,08975370026412
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-040-120-P6,Supera Peripheral Stent System 4.5 mm x 40 mm x 120 cm 6 F,EA,1,08975370026238
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-060-120-P6,Supera Peripheral Stent System 4.5 mm x 60 mm x 120 cm 6 F,EA,1,08975370026245
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-080-120-P6,Supera Peripheral Stent System 4.5 mm x 80 mm x 120 cm 6 F,EA,1,08975370026252
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-100-120-P6,Supera Peripheral Stent System 4.5 mm x 100 mm x 120 cm 6 F,EA,1,08975370026269
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-45-120-120-P6,Supera Peripheral Stent System 4.5 mm x 120 mm x 120 cm 6 F,EA,1,08975370026276
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-020-120-P6,Supera Peripheral Stent System 5.5 mm x 20 mm x 120 cm 6 F,EA,1,08975370026429
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-030-120-P6,Supera Peripheral Stent System 5.5 mm x 30 mm x 120 cm 6 F,EA,1,08975370026436
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-040-120-P6,Supera Peripheral Stent System 5.5 mm x 40 mm x 120 cm 6 F,EA,1,08975370026283
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-060-120-P6,Supera Peripheral Stent System 5.5 mm x 60 mm x 120 cm 6 F,EA,1,08975370026290
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-080-120-P6,Supera Peripheral Stent System 5.5 mm x 80 mm x 120 cm 6 F,EA,1,08975370026306
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-100-120-P6,Supera Peripheral Stent System 5.5 mm x 100mm x 120 cm 6 F,EA,1,08975370026313
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-120-120-P6,Supera Peripheral Stent System 5.5 mm x 120 mm x 120 cm 6 F,EA,1,08975370026320
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-55-150-120-P6,Supera Peripheral Stent System 5.5 mm x 150 mm x 120 cm 6 F,EA,1,08975370026337
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-020-120-P6,Supera Peripheral Stent System 6.5 mm x 20 mm x 120 cm 6 F,EA,1,08975370026443
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-030-120-P6,Supera Peripheral Stent System 6.5 mm x 30 mm x 120 cm 6 F,EA,1,08975370026450
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-040-120-P6,Supera Peripheral Stent System 6.5 mm x 40 mm x 120 cm 6 F,EA,1,08975370026344
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-060-120-P6,Supera Peripheral Stent System 6.5 mm x 60 mm x 120 cm 6 F,EA,1,08975370026351
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-080-120-P6,Supera Peripheral Stent System 6.5 mm x 80 mm x 120 cm 6 F,EA,1,08975370026368
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-100-120-P6,Supera Peripheral Stent System 6.5 mm x 100 mm x 120 cm 6 F,EA,1,08975370026375
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-120-120-P6,Supera Peripheral Stent System 6.5 mm x 120 mm x 120 cm 6 F,EA,1,08975370026382
Endovascular,Peripheral/Carotid,Supera Vascular 6F 120,S-65-150-120-P6,Supera Peripheral Stent System 6.5 mm x 150 mm x 120 cm 6 F,EA,1,08975370026399
Endovascular,Peripheral/Carotid,SupraCore,1002703,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 145 cm+ACI-,EA,1,08717648013867
Endovascular,Peripheral/Carotid,SupraCore,1002703,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 145 cm+ACI-,PCK,Reference Only,28717648013861
Endovascular,Peripheral/Carotid,SupraCore,1002703-01,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 190 cm+ACI-,PCK,Reference Only,28717648032992
Endovascular,Peripheral/Carotid,SupraCore,1002703-01,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 190 cm+ACI-,EA,1,08717648032998
Endovascular,Peripheral/Carotid,SupraCore,1002703-02,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 300 cm+ACI-,PCK,Reference Only,28717648033005
Endovascular,Peripheral/Carotid,SupraCore,1002703-02,+ACI-HI-TORQUE SUPRA CORE+ISI- .035 Peripheral Guide Wire .035+ACIAIg- x 300 cm+ACI-,EA,1,08717648033001
Endovascular,Peripheral/Carotid,SurePath,14180EF,014 SurePath Guidewire Extra Support Floppy Tip  180 cm,PCK,5,28975370029998
Endovascular,Peripheral/Carotid,SurePath,14180EF,014 SurePath Guidewire Extra Support Floppy Tip  180 cm,EA,Reference Only,08975370029994
Endovascular,Peripheral/Carotid,SurePath,14180EM,014 SurePath Guidewire Extra Support Medium Tip 180 cm,PCK,5,28975370029981
Endovascular,Peripheral/Carotid,SurePath,14180EM,014 SurePath Guidewire Extra Support Medium Tip 180 cm,EA,Reference Only,08975370029987
Endovascular,Peripheral/Carotid,SurePath,14300EF,014 SurePath Guidewire Extra Support Floppy Tip 300 cm,EA,Reference Only,08975370029970
Endovascular,Peripheral/Carotid,SurePath,14300EF,014 SurePath Guidewire Extra Support Floppy Tip 300 cm,PCK,5,28975370029974
Endovascular,Peripheral/Carotid,SurePath,14300EM,014 SurePath Guidewire Extra Support Medium Tip 300 cm,EA,Reference Only,08975370029963
Endovascular,Peripheral/Carotid,SurePath,14300EM,014 SurePath Guidewire Extra Support Medium Tip 300 cm,PCK,5,28975370029967
Endovascular,Peripheral/Carotid,SurePath,18180MF,018 SurePath Guidewire Medium Support Floppy Tip 180 cm,PCK,5,28975370029950
Endovascular,Peripheral/Carotid,SurePath,18180MF,018 SurePath Guidewire Medium Support Floppy Tip 180 cm,EA,Reference Only,08975370029956
Endovascular,Peripheral/Carotid,SurePath,18300MF,018 SurePath Guidewire Medium Support Floppy Tip 300 cm,PCK,5,28975370029943
Endovascular,Peripheral/Carotid,SurePath,18300MF,018 SurePath Guidewire Medium Support Floppy Tip 300 cm,EA,Reference Only,08975370029949
Endovascular,Peripheral/Carotid,Tad,1012069-01,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 145 cm+ACI-,EA,Reference Only,08717648124082
Endovascular,Peripheral/Carotid,Tad,1012069-01,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 145 cm+ACI-,PCK,5,28717648124086
Endovascular,Peripheral/Carotid,Tad,1012069-02,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 200 cm+ACI-,EA,Reference Only,08717648124099
Endovascular,Peripheral/Carotid,Tad,1012069-02,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 200 cm+ACI-,PCK,5,28717648124093
Endovascular,Peripheral/Carotid,Tad,1012069-03,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 300 cm+ACI-,EA,Reference Only,08717648124242
Endovascular,Peripheral/Carotid,Tad,1012069-03,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 300 cm+ACI-,PCK,5,28717648124246
Endovascular,Peripheral/Carotid,Tad,1012069-04,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 300 cm LOC+ACI-,EA,Reference Only,08717648124259
Endovascular,Peripheral/Carotid,Tad,1012069-04,+ACI-TAD+AK4- Tapered Guide Wire System with Mic roglide+AK4- Coating .035+ACIAIg- 300 cm LOC+ACI-,PCK,5,28717648124253
Endovascular,Peripheral/Carotid,Tad,1012069-05,+ACI-TAD+AK4- II Tapered Guide Wire System with Microglide+AK4- Coating .035+ACIAIg- 145 cm+ACI-,EA,Reference Only,08717648124266
Endovascular,Peripheral/Carotid,Tad,1012069-05,+ACI-TAD+AK4- II Tapered Guide Wire System with Microglide+AK4- Coating .035+ACIAIg- 145 cm+ACI-,PCK,5,28717648124260
Endovascular,Peripheral/Carotid,Tad,1012069-06,+ACI-TAD+AK4- II Tapered Guide Wire System with Microglide+AK4- Coating .035+ACIAIg- 200 cm+ACI-,EA,Reference Only,08717648124273
